#,DateTime,TempC,SiteCode,SiteName
2091,6/9/2021 13:14:10,20.484,AA,James Brown Slough
2092,6/9/2021 13:14:15,20.222,AA,James Brown Slough
2093,6/9/2021 13:14:20,20.174,AA,James Brown Slough
2094,6/9/2021 13:14:25,20.103,AA,James Brown Slough
2095,6/9/2021 13:14:30,20.031,AA,James Brown Slough
2096,6/9/2021 13:14:35,19.984,AA,James Brown Slough
2097,6/9/2021 13:14:40,19.96,AA,James Brown Slough
2098,6/9/2021 13:14:45,19.912,AA,James Brown Slough
2099,6/9/2021 13:14:50,19.793,AA,James Brown Slough
2100,6/9/2021 13:14:55,19.698,AA,James Brown Slough
2101,6/9/2021 13:15:00,19.555,AA,James Brown Slough
2102,6/9/2021 13:15:05,19.46,AA,James Brown Slough
2103,6/9/2021 13:15:10,19.389,AA,James Brown Slough
2104,6/9/2021 13:15:15,19.318,AA,James Brown Slough
2105,6/9/2021 13:15:20,19.222,AA,James Brown Slough
2106,6/9/2021 13:15:25,19.151,AA,James Brown Slough
2107,6/9/2021 13:15:30,19.08,AA,James Brown Slough
2108,6/9/2021 13:15:35,19.008,AA,James Brown Slough
2109,6/9/2021 13:15:40,18.937,AA,James Brown Slough
2110,6/9/2021 13:15:45,18.866,AA,James Brown Slough
2111,6/9/2021 13:15:50,18.818,AA,James Brown Slough
2112,6/9/2021 13:15:55,18.771,AA,James Brown Slough
2113,6/9/2021 13:16:00,18.747,AA,James Brown Slough
2114,6/9/2021 13:16:05,18.699,AA,James Brown Slough
2115,6/9/2021 13:16:10,18.699,AA,James Brown Slough
2116,6/9/2021 13:16:15,18.699,AA,James Brown Slough
2117,6/9/2021 13:16:20,18.675,AA,James Brown Slough
2118,6/9/2021 13:16:25,18.675,AA,James Brown Slough
2119,6/9/2021 13:16:30,18.652,AA,James Brown Slough
2120,6/9/2021 13:16:35,18.652,AA,James Brown Slough
2121,6/9/2021 13:16:40,18.652,AA,James Brown Slough
2122,6/9/2021 13:16:45,18.604,AA,James Brown Slough
2123,6/9/2021 13:16:50,18.557,AA,James Brown Slough
2124,6/9/2021 13:16:55,18.509,AA,James Brown Slough
2125,6/9/2021 13:17:00,18.485,AA,James Brown Slough
2126,6/9/2021 13:17:05,18.461,AA,James Brown Slough
2127,6/9/2021 13:17:10,18.414,AA,James Brown Slough
2128,6/9/2021 13:17:15,18.39,AA,James Brown Slough
2129,6/9/2021 13:17:20,18.366,AA,James Brown Slough
2130,6/9/2021 13:17:25,18.343,AA,James Brown Slough
2131,6/9/2021 13:17:30,18.319,AA,James Brown Slough
2132,6/9/2021 13:17:35,18.295,AA,James Brown Slough
2133,6/9/2021 13:17:40,18.247,AA,James Brown Slough
2134,6/9/2021 13:17:45,18.2,AA,James Brown Slough
2135,6/9/2021 13:17:50,18.224,AA,James Brown Slough
2136,6/9/2021 13:17:55,18.224,AA,James Brown Slough
2137,6/9/2021 13:18:00,18.2,AA,James Brown Slough
2138,6/9/2021 13:18:05,18.2,AA,James Brown Slough
2139,6/9/2021 13:18:10,18.224,AA,James Brown Slough
2140,6/9/2021 13:18:15,18.2,AA,James Brown Slough
2141,6/9/2021 13:18:20,18.2,AA,James Brown Slough
2142,6/9/2021 13:18:25,18.2,AA,James Brown Slough
2143,6/9/2021 13:18:30,18.176,AA,James Brown Slough
2144,6/9/2021 13:18:35,18.176,AA,James Brown Slough
2145,6/9/2021 13:18:40,18.176,AA,James Brown Slough
2146,6/9/2021 13:18:45,18.2,AA,James Brown Slough
2147,6/9/2021 13:18:50,18.176,AA,James Brown Slough
2148,6/9/2021 13:18:55,18.152,AA,James Brown Slough
2149,6/9/2021 13:19:00,18.152,AA,James Brown Slough
2150,6/9/2021 13:19:05,18.176,AA,James Brown Slough
2151,6/9/2021 13:19:10,18.2,AA,James Brown Slough
2152,6/9/2021 13:19:15,18.224,AA,James Brown Slough
2153,6/9/2021 13:19:20,18.247,AA,James Brown Slough
2154,6/9/2021 13:19:25,18.271,AA,James Brown Slough
2155,6/9/2021 13:19:30,18.319,AA,James Brown Slough
2156,6/9/2021 13:19:35,18.271,AA,James Brown Slough
2157,6/9/2021 13:19:40,18.271,AA,James Brown Slough
2158,6/9/2021 13:19:45,18.247,AA,James Brown Slough
2159,6/9/2021 13:19:50,18.271,AA,James Brown Slough
2160,6/9/2021 13:19:55,18.295,AA,James Brown Slough
2161,6/9/2021 13:20:00,18.295,AA,James Brown Slough
2162,6/9/2021 13:20:05,18.319,AA,James Brown Slough
2163,6/9/2021 13:20:10,18.271,AA,James Brown Slough
2164,6/9/2021 13:20:15,18.295,AA,James Brown Slough
2165,6/9/2021 13:20:20,18.295,AA,James Brown Slough
2166,6/9/2021 13:20:25,18.343,AA,James Brown Slough
2167,6/9/2021 13:20:30,18.366,AA,James Brown Slough
2168,6/9/2021 13:20:35,18.39,AA,James Brown Slough
2169,6/9/2021 13:20:40,18.414,AA,James Brown Slough
2170,6/9/2021 13:20:45,18.414,AA,James Brown Slough
2171,6/9/2021 13:20:50,18.414,AA,James Brown Slough
2172,6/9/2021 13:20:55,18.438,AA,James Brown Slough
2173,6/9/2021 13:21:00,18.438,AA,James Brown Slough
2174,6/9/2021 13:21:05,18.461,AA,James Brown Slough
2175,6/9/2021 13:21:10,18.485,AA,James Brown Slough
2176,6/9/2021 13:21:15,18.438,AA,James Brown Slough
2177,6/9/2021 13:21:20,18.461,AA,James Brown Slough
2178,6/9/2021 13:21:25,18.557,AA,James Brown Slough
2179,6/9/2021 13:21:30,18.747,AA,James Brown Slough
2180,6/9/2021 13:21:35,18.889,AA,James Brown Slough
2181,6/9/2021 13:21:40,19.032,AA,James Brown Slough
2182,6/9/2021 13:21:45,19.222,AA,James Brown Slough
2183,6/9/2021 13:21:50,19.341,AA,James Brown Slough
2184,6/9/2021 13:21:55,19.508,AA,James Brown Slough
2185,6/9/2021 13:22:00,19.651,AA,James Brown Slough
2186,6/9/2021 13:22:05,19.817,AA,James Brown Slough
2187,6/9/2021 13:22:10,19.936,AA,James Brown Slough
2188,6/9/2021 13:22:15,19.984,AA,James Brown Slough
2189,6/9/2021 13:22:20,20.007,AA,James Brown Slough
2190,6/9/2021 13:22:25,20.031,AA,James Brown Slough
2191,6/9/2021 13:22:30,20.126,AA,James Brown Slough
2192,6/9/2021 13:22:35,20.198,AA,James Brown Slough
2193,6/9/2021 13:22:40,20.317,AA,James Brown Slough
2194,6/9/2021 13:22:45,20.126,AA,James Brown Slough
2195,6/9/2021 13:22:50,20.531,AA,James Brown Slough
2196,6/9/2021 13:22:55,20.341,AA,James Brown Slough
2197,6/9/2021 13:23:00,20.269,AA,James Brown Slough
2198,6/9/2021 13:23:05,20.246,AA,James Brown Slough
2199,6/9/2021 13:23:10,20.246,AA,James Brown Slough
2200,6/9/2021 13:23:15,20.246,AA,James Brown Slough
2201,6/9/2021 13:23:20,20.269,AA,James Brown Slough
2202,6/9/2021 13:23:25,20.269,AA,James Brown Slough
2203,6/9/2021 13:23:30,20.269,AA,James Brown Slough
2204,6/9/2021 13:23:35,20.269,AA,James Brown Slough
2205,6/9/2021 13:23:40,20.269,AA,James Brown Slough
2206,6/9/2021 13:23:45,20.269,AA,James Brown Slough
2207,6/9/2021 13:23:50,20.269,AA,James Brown Slough
2208,6/9/2021 13:23:55,20.269,AA,James Brown Slough
2209,6/9/2021 13:24:00,20.269,AA,James Brown Slough
2210,6/9/2021 13:24:05,20.269,AA,James Brown Slough
2211,6/9/2021 13:24:10,20.269,AA,James Brown Slough
2212,6/9/2021 13:24:15,20.269,AA,James Brown Slough
2213,6/9/2021 13:24:20,20.293,AA,James Brown Slough
2214,6/9/2021 13:24:25,20.293,AA,James Brown Slough
2215,6/9/2021 13:24:30,20.293,AA,James Brown Slough
2216,6/9/2021 13:24:35,20.293,AA,James Brown Slough
2217,6/9/2021 13:24:40,20.269,AA,James Brown Slough
2218,6/9/2021 13:24:45,20.269,AA,James Brown Slough
2219,6/9/2021 13:24:50,20.246,AA,James Brown Slough
2220,6/9/2021 13:24:55,20.222,AA,James Brown Slough
2221,6/9/2021 13:25:00,20.222,AA,James Brown Slough
2222,6/9/2021 13:25:05,20.198,AA,James Brown Slough
2223,6/9/2021 13:25:10,20.174,AA,James Brown Slough
2224,6/9/2021 13:25:15,20.174,AA,James Brown Slough
2225,6/9/2021 13:25:20,20.15,AA,James Brown Slough
2226,6/9/2021 13:25:25,20.126,AA,James Brown Slough
2227,6/9/2021 13:25:30,20.103,AA,James Brown Slough
2228,6/9/2021 13:25:35,20.079,AA,James Brown Slough
2229,6/9/2021 13:25:40,20.079,AA,James Brown Slough
2230,6/9/2021 13:25:45,20.055,AA,James Brown Slough
2231,6/9/2021 13:25:50,20.031,AA,James Brown Slough
2232,6/9/2021 13:25:55,20.031,AA,James Brown Slough
2233,6/9/2021 13:26:00,20.007,AA,James Brown Slough
2234,6/9/2021 13:26:05,19.984,AA,James Brown Slough
2235,6/9/2021 13:26:10,19.96,AA,James Brown Slough
2236,6/9/2021 13:26:15,19.96,AA,James Brown Slough
2237,6/9/2021 13:26:20,19.936,AA,James Brown Slough
2238,6/9/2021 13:26:25,19.936,AA,James Brown Slough
2239,6/9/2021 13:26:30,19.912,AA,James Brown Slough
2240,6/9/2021 13:26:35,19.888,AA,James Brown Slough
2241,6/9/2021 13:26:40,19.888,AA,James Brown Slough
2242,6/9/2021 13:26:45,19.865,AA,James Brown Slough
2243,6/9/2021 13:26:50,19.841,AA,James Brown Slough
2244,6/9/2021 13:26:55,19.841,AA,James Brown Slough
2245,6/9/2021 13:27:00,19.841,AA,James Brown Slough
2246,6/9/2021 13:27:05,19.817,AA,James Brown Slough
2247,6/9/2021 13:27:10,19.817,AA,James Brown Slough
2248,6/9/2021 13:27:15,19.817,AA,James Brown Slough
2249,6/9/2021 13:27:20,19.817,AA,James Brown Slough
2250,6/9/2021 13:27:25,19.817,AA,James Brown Slough
2251,6/9/2021 13:27:30,19.817,AA,James Brown Slough
2252,6/9/2021 13:27:35,19.817,AA,James Brown Slough
2253,6/9/2021 13:27:40,19.817,AA,James Brown Slough
2254,6/9/2021 13:27:45,19.817,AA,James Brown Slough
2255,6/9/2021 13:27:50,19.817,AA,James Brown Slough
2256,6/9/2021 13:27:55,19.817,AA,James Brown Slough
2257,6/9/2021 13:28:00,19.841,AA,James Brown Slough
2258,6/9/2021 13:28:05,19.841,AA,James Brown Slough
2259,6/9/2021 13:28:10,19.841,AA,James Brown Slough
2260,6/9/2021 13:28:15,19.841,AA,James Brown Slough
2261,6/9/2021 13:28:20,19.841,AA,James Brown Slough
2262,6/9/2021 13:28:25,19.841,AA,James Brown Slough
2263,6/9/2021 13:28:30,19.841,AA,James Brown Slough
2264,6/9/2021 13:28:35,19.841,AA,James Brown Slough
2265,6/9/2021 13:28:40,19.865,AA,James Brown Slough
2266,6/9/2021 13:28:45,19.865,AA,James Brown Slough
2267,6/9/2021 13:28:50,19.865,AA,James Brown Slough
2268,6/9/2021 13:28:55,19.888,AA,James Brown Slough
2269,6/9/2021 13:29:00,19.888,AA,James Brown Slough
2270,6/9/2021 13:29:05,19.912,AA,James Brown Slough
2271,6/9/2021 13:29:10,19.936,AA,James Brown Slough
2272,6/9/2021 13:29:15,19.936,AA,James Brown Slough
2273,6/9/2021 13:29:20,19.936,AA,James Brown Slough
2274,6/9/2021 13:29:25,19.96,AA,James Brown Slough
2275,6/9/2021 13:29:30,19.984,AA,James Brown Slough
2276,6/9/2021 13:29:35,19.984,AA,James Brown Slough
2277,6/9/2021 13:29:40,19.984,AA,James Brown Slough
2278,6/9/2021 13:29:45,19.984,AA,James Brown Slough
2279,6/9/2021 13:29:50,19.984,AA,James Brown Slough
2280,6/9/2021 13:29:55,19.984,AA,James Brown Slough
2281,6/9/2021 13:30:00,19.96,AA,James Brown Slough
2282,6/9/2021 13:30:05,19.96,AA,James Brown Slough
2283,6/9/2021 13:30:10,19.96,AA,James Brown Slough
2284,6/9/2021 13:30:15,19.936,AA,James Brown Slough
2285,6/9/2021 13:30:20,19.936,AA,James Brown Slough
2286,6/9/2021 13:30:25,19.936,AA,James Brown Slough
2287,6/9/2021 13:30:30,19.936,AA,James Brown Slough
2288,6/9/2021 13:30:35,19.912,AA,James Brown Slough
2289,6/9/2021 13:30:40,19.912,AA,James Brown Slough
2290,6/9/2021 13:30:45,19.912,AA,James Brown Slough
2291,6/9/2021 13:30:50,19.888,AA,James Brown Slough
2292,6/9/2021 13:30:55,19.888,AA,James Brown Slough
2293,6/9/2021 13:31:00,19.888,AA,James Brown Slough
2294,6/9/2021 13:31:05,19.865,AA,James Brown Slough
2295,6/9/2021 13:31:10,19.841,AA,James Brown Slough
2296,6/9/2021 13:31:15,19.841,AA,James Brown Slough
2297,6/9/2021 13:31:20,19.841,AA,James Brown Slough
2298,6/9/2021 13:31:25,19.817,AA,James Brown Slough
2299,6/9/2021 13:31:30,19.817,AA,James Brown Slough
2300,6/9/2021 13:31:35,19.817,AA,James Brown Slough
2301,6/9/2021 13:31:40,19.817,AA,James Brown Slough
2302,6/9/2021 13:31:45,19.817,AA,James Brown Slough
2303,6/9/2021 13:31:50,19.841,AA,James Brown Slough
2304,6/9/2021 13:31:55,19.841,AA,James Brown Slough
2305,6/9/2021 13:32:00,19.841,AA,James Brown Slough
2306,6/9/2021 13:32:05,19.841,AA,James Brown Slough
2307,6/9/2021 13:32:10,19.841,AA,James Brown Slough
2308,6/9/2021 13:32:15,19.841,AA,James Brown Slough
2309,6/9/2021 13:32:20,19.841,AA,James Brown Slough
2310,6/9/2021 13:32:25,19.865,AA,James Brown Slough
2311,6/9/2021 13:32:30,19.865,AA,James Brown Slough
2312,6/9/2021 13:32:35,19.865,AA,James Brown Slough
2313,6/9/2021 13:32:40,19.888,AA,James Brown Slough
2314,6/9/2021 13:32:45,19.888,AA,James Brown Slough
2315,6/9/2021 13:32:50,19.817,AA,James Brown Slough
2316,6/9/2021 13:32:55,19.746,AA,James Brown Slough
2317,6/9/2021 13:33:00,19.698,AA,James Brown Slough
2318,6/9/2021 13:33:05,19.627,AA,James Brown Slough
2319,6/9/2021 13:33:10,19.555,AA,James Brown Slough
2320,6/9/2021 13:33:15,19.508,AA,James Brown Slough
2321,6/9/2021 13:33:20,19.436,AA,James Brown Slough
2322,6/9/2021 13:33:25,19.389,AA,James Brown Slough
2323,6/9/2021 13:33:30,19.341,AA,James Brown Slough
2324,6/9/2021 13:33:35,19.318,AA,James Brown Slough
2325,6/9/2021 13:33:40,19.27,AA,James Brown Slough
2326,6/9/2021 13:33:45,19.222,AA,James Brown Slough
2327,6/9/2021 13:33:50,19.175,AA,James Brown Slough
2328,6/9/2021 13:33:55,19.151,AA,James Brown Slough
2329,6/9/2021 13:34:00,19.103,AA,James Brown Slough
2330,6/9/2021 13:34:05,19.056,AA,James Brown Slough
2331,6/9/2021 13:34:10,19.008,AA,James Brown Slough
2332,6/9/2021 13:34:15,18.961,AA,James Brown Slough
2333,6/9/2021 13:34:20,18.913,AA,James Brown Slough
2334,6/9/2021 13:34:25,18.866,AA,James Brown Slough
2335,6/9/2021 13:34:30,18.818,AA,James Brown Slough
2336,6/9/2021 13:34:35,18.771,AA,James Brown Slough
2337,6/9/2021 13:34:40,18.747,AA,James Brown Slough
2338,6/9/2021 13:34:45,18.699,AA,James Brown Slough
2339,6/9/2021 13:34:50,18.652,AA,James Brown Slough
2340,6/9/2021 13:34:55,18.604,AA,James Brown Slough
2341,6/9/2021 13:35:00,18.557,AA,James Brown Slough
2342,6/9/2021 13:35:05,18.533,AA,James Brown Slough
2343,6/9/2021 13:35:10,18.485,AA,James Brown Slough
2344,6/9/2021 13:35:15,18.461,AA,James Brown Slough
2345,6/9/2021 13:35:20,18.414,AA,James Brown Slough
2346,6/9/2021 13:35:25,18.366,AA,James Brown Slough
2347,6/9/2021 13:35:30,18.343,AA,James Brown Slough
2348,6/9/2021 13:35:35,18.319,AA,James Brown Slough
2349,6/9/2021 13:35:40,18.271,AA,James Brown Slough
2350,6/9/2021 13:35:45,18.224,AA,James Brown Slough
2351,6/9/2021 13:35:50,18.2,AA,James Brown Slough
2352,6/9/2021 13:35:55,18.152,AA,James Brown Slough
2353,6/9/2021 13:36:00,18.129,AA,James Brown Slough
2354,6/9/2021 13:36:05,18.081,AA,James Brown Slough
2355,6/9/2021 13:36:10,18.057,AA,James Brown Slough
2356,6/9/2021 13:36:15,18.033,AA,James Brown Slough
2357,6/9/2021 13:36:20,18.01,AA,James Brown Slough
2358,6/9/2021 13:36:25,17.962,AA,James Brown Slough
2359,6/9/2021 13:36:30,17.938,AA,James Brown Slough
2360,6/9/2021 13:36:35,17.915,AA,James Brown Slough
2361,6/9/2021 13:36:40,17.891,AA,James Brown Slough
2362,6/9/2021 13:36:45,17.843,AA,James Brown Slough
2363,6/9/2021 13:36:50,17.819,AA,James Brown Slough
2364,6/9/2021 13:36:55,17.796,AA,James Brown Slough
2365,6/9/2021 13:37:00,17.772,AA,James Brown Slough
2366,6/9/2021 13:37:05,17.748,AA,James Brown Slough
2367,6/9/2021 13:37:10,17.724,AA,James Brown Slough
2368,6/9/2021 13:37:15,17.701,AA,James Brown Slough
2369,6/9/2021 13:37:20,17.677,AA,James Brown Slough
2370,6/9/2021 13:37:25,17.653,AA,James Brown Slough
2371,6/9/2021 13:37:30,17.629,AA,James Brown Slough
2372,6/9/2021 13:37:35,17.605,AA,James Brown Slough
2373,6/9/2021 13:37:40,17.558,AA,James Brown Slough
2374,6/9/2021 13:37:45,17.534,AA,James Brown Slough
2375,6/9/2021 13:37:50,17.486,AA,James Brown Slough
2376,6/9/2021 13:37:55,17.439,AA,James Brown Slough
2377,6/9/2021 13:38:00,17.415,AA,James Brown Slough
2378,6/9/2021 13:38:05,17.391,AA,James Brown Slough
2379,6/9/2021 13:38:10,17.368,AA,James Brown Slough
2380,6/9/2021 13:38:15,17.344,AA,James Brown Slough
2381,6/9/2021 13:38:20,17.32,AA,James Brown Slough
2382,6/9/2021 13:38:25,17.296,AA,James Brown Slough
2383,6/9/2021 13:38:30,17.272,AA,James Brown Slough
2384,6/9/2021 13:38:35,17.249,AA,James Brown Slough
2385,6/9/2021 13:38:40,17.225,AA,James Brown Slough
2386,6/9/2021 13:38:45,17.201,AA,James Brown Slough
2387,6/9/2021 13:38:50,17.177,AA,James Brown Slough
2388,6/9/2021 13:38:55,17.153,AA,James Brown Slough
2389,6/9/2021 13:39:00,17.13,AA,James Brown Slough
2390,6/9/2021 13:39:05,17.082,AA,James Brown Slough
2391,6/9/2021 13:39:10,17.106,AA,James Brown Slough
2392,6/9/2021 13:39:15,16.963,AA,James Brown Slough
2393,6/9/2021 13:39:20,16.892,AA,James Brown Slough
2394,6/9/2021 13:39:25,16.868,AA,James Brown Slough
2395,6/9/2021 13:39:30,17.201,AA,James Brown Slough
2396,6/9/2021 13:39:35,17.415,AA,James Brown Slough
2397,6/9/2021 13:39:37,,AA,James Brown Slough
2398,6/9/2021 13:39:40,17.653,AA,James Brown Slough
2399,6/9/2021 13:39:45,17.867,AA,James Brown Slough
2400,6/9/2021 13:39:50,18.129,AA,James Brown Slough
2401,6/9/2021 13:39:54,,AA,James Brown Slough
2402,6/9/2021 13:39:55,18.39,AA,James Brown Slough
2403,6/9/2021 13:40:00,18.604,AA,James Brown Slough
2404,6/9/2021 13:40:05,18.818,AA,James Brown Slough
2405,6/9/2021 13:40:10,19.008,AA,James Brown Slough
2406,6/9/2021 13:40:15,19.151,AA,James Brown Slough
2407,6/9/2021 13:40:20,19.318,AA,James Brown Slough
2408,6/9/2021 13:40:25,19.484,AA,James Brown Slough
2409,6/9/2021 13:40:30,19.627,AA,James Brown Slough
